116
0 3 241402299807.992249
0 6 200132626525.009338
0 19 170989294129.058044
0 22 93555520766.616699
0 26 241402299807.992249
0 27 241402299807.992249
0 28 241402299807.992249
0 29 241402299807.992249
0 34 160315906399.903198
0 35 200132626525.009338
0 36 231484115067.602997
0 38 200132626525.009338
0 39 147267065324.995392
0 41 341996208871.407104
0 42 341996208871.407104
0 43 241402299807.992249
0 44 246167673263.746124
0 45 246167673263.746124
0 47 241402299807.992249
0 48 241402299807.992249
0 49 170989294129.058044
0 50 170989294129.058044
0 52 170989294129.058044
0 53 241402299807.992249
0 61 93555520766.616699
0 62 50681975941.959618
0 66 57777130883.042603
0 67 57777130883.042603
0 69 200132626525.009338
0 72 200132626525.009338
0 73 200132626525.009338
0 80 246167673263.746124
0 81 88257889361.793549
0 82 88257889361.793549
0 83 88257889361.793549
0 84 160315906399.903198
0 85 160315906399.903198
0 86 341996208871.407104
0 87 341996208871.407104
0 88 341996208871.407104
0 89 200132626525.009338
0 90 341996208871.407104
0 91 341996208871.407104
0 92 341996208871.407104
0 93 341996208871.407104
0 94 147267065324.995392
0 95 147267065324.995392
0 96 160315906399.903198
0 104 231484115067.602997
0 105 170989294129.058044
0 106 170989294129.058044
0 107 170989294129.058044
0 108 170989294129.058044
0 109 119941012587.225128
0 110 119941012587.225128
0 111 119941012587.225128
0 114 119941012587.225128
0 115 119941012587.225128
0 116 93555520766.616699
0 117 93555520766.616699
0 118 93555520766.616699
0 119 93555520766.616699
0 120 50681975941.959618
0 121 50681975941.959618
0 122 78124132714.328674
0 123 57777130883.042603
0 124 170989294129.058044
0 125 78124132714.328674
0 128 147974730627.140015
0 130 147974730627.140015
0 132 147974730627.140015
0 133 147974730627.140015
0 134 147974730627.140015
0 135 147974730627.140015
0 136 147974730627.140015
0 137 246167673263.746124
0 138 246167673263.746124
0 139 246167673263.746124
0 140 246167673263.746124
0 143 231484115067.602997
0 144 231484115067.602997
0 145 341996208871.407104
0 146 341996208871.407104
0 147 160315906399.903198
0 148 170989294129.058044
0 149 160315906399.903198
0 150 160315906399.903198
0 151 160315906399.903198
0 152 78124132714.328674
0 153 78124132714.328674
0 155 78124132714.328674
0 158 147267065324.995392
0 159 147267065324.995392
0 160 231484115067.602997
0 161 160315906399.903198
0 162 246167673263.746124
0 163 246167673263.746124
0 164 231484115067.602997
0 165 231484115067.602997
0 166 231484115067.602997
0 167 231484115067.602997
0 168 231484115067.602997
0 169 231484115067.602997
0 170 78124132714.328674
0 171 78124132714.328674
0 172 78124132714.328674
0 173 78124132714.328674
0 174 147267065324.995392
0 175 147267065324.995392
0 178 170989294129.058044
0 179 147267065324.995392
0 180 147267065324.995392
0 181 170989294129.058044
0 182 170989294129.058044
0 184 246167673263.746124
0 186 231484115067.602997
